"REF_DATE","GEO","DGUID","Trade","North American Product Classification System (NAPCS)","Principal trading partners","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023-07","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","71963","","","","0"
"2023-08","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","89132","","","","0"
"2023-09","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","101833","","","","0"
"2023-10","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","105176","","","","0"
"2023-11","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","112417","","","","0"
"2023-12","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","82264","","","","0"
"2024-01","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","102911","","","","0"
"2024-02","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","95228","","","","0"
"2024-03","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","96304","","","","0"
"2024-04","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","114408","","","","0"
"2024-05","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","106453","","","","0"
"2024-06","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","115561","","","","0"
"2024-07","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","104960","","","","0"
"2024-08","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","92422","","","","0"
"2024-09","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","110517","","","","0"
"2024-10","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","122780","","","","0"
"2024-11","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","100792","","","","0"
"2024-12","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","88540","","","","0"
"2025-01","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","134374","","","","0"
"2025-02","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","163535","","","","0"


