"REF_DATE","GEO","DGUID","Trade","North American Product Classification System (NAPCS)","Principal trading partners","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2024-07","Yukon","2021A000260","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567091836","12.1.10.2","36","","","","0"
"2024-08","Yukon","2021A000260","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567091836","12.1.10.2","21","","","","0"
"2024-09","Yukon","2021A000260","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567091836","12.1.10.2","22","","","","0"
"2024-10","Yukon","2021A000260","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567091836","12.1.10.2","427","","","","0"
"2024-11","Yukon","2021A000260","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567091836","12.1.10.2","4","","","","0"
"2024-12","Yukon","2021A000260","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567091836","12.1.10.2","163","","","","0"
"2025-01","Yukon","2021A000260","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567091836","12.1.10.2","136","","","","0"
"2025-02","Yukon","2021A000260","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567091836","12.1.10.2","22","","","","0"
"2018-01","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2018-02","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2018-03","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2018-04","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2018-05","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2018-06","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2018-07","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2018-08","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2018-09","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2018-10","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2018-11","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2018-12","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","12","","","","0"
"2019-01","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2019-02","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2019-03","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2019-04","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2019-05","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2019-06","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2019-07","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2019-08","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2019-09","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
