"REF_DATE","GEO","DGUID","Trade","North American Product Classification System (NAPCS)","Principal trading partners","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021-01","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","2427","","","","0"
"2021-02","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","1777","","","","0"
"2021-03","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","3705","","","","0"
"2021-04","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","4134","","","","0"
"2021-05","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","4385","","","","0"
"2021-06","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","4205","","","","0"
"2021-07","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","3565","","","","0"
"2021-08","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","3265","","","","0"
"2021-09","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","4276","","","","0"
"2021-10","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","4528","","","","0"
"2021-11","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","4536","","","","0"
"2021-12","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","3637","","","","0"
"2022-01","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","3198","","","","0"
"2022-02","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","2350","","","","0"
"2022-03","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","3244","","","","0"
"2022-04","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","2525","","","","0"
"2022-05","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","4215","","","","0"
"2022-06","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","3689","","","","0"
"2022-07","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","4644","","","","0"
"2022-08","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","4312","","","","0"
"2022-09","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","5844","","","","0"
"2022-10","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","5595","","","","0"
"2022-11","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","4090","","","","0"
"2022-12","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","3631","","","","0"
"2023-01","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","3949","","","","0"
"2023-02","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","3827","","","","0"
"2023-03","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","4435","","","","0"
"2023-04","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","5116","","","","0"
"2023-05","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","5097","","","","0"
"2023-06","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","6221","","","","0"
"2023-07","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","4064","","","","0"
"2023-08","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","3007","","","","0"
"2023-09","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","2208","","","","0"
"2023-10","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","4161","","","","0"
"2023-11","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","4499","","","","0"
"2023-12","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","4771","","","","0"
"2024-01","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","1894","","","","0"
"2024-02","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","3741","","","","0"
"2024-03","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","5740","","","","0"
"2024-04","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","5945","","","","0"
"2024-05","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","5439","","","","0"
"2024-06","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","5381","","","","0"
"2024-07","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","4342","","","","0"
"2024-08","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","4183","","","","0"
"2024-09","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","5796","","","","0"
"2024-10","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","6199","","","","0"
"2024-11","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","4090","","","","0"
"2024-12","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","3941","","","","0"
"2025-01","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","6198","","","","0"
"2025-02","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","2753","","","","0"


