"REF_DATE","GEO","DGUID","Trade","North American Product Classification System (NAPCS)","Principal trading partners","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2024-06","Ontario","2021A000235","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088066","7.1.10.2","6391452","","","","0"
"2024-07","Ontario","2021A000235","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088066","7.1.10.2","4537405","","","","0"
"2024-08","Ontario","2021A000235","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088066","7.1.10.2","6088286","","","","0"
"2024-09","Ontario","2021A000235","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088066","7.1.10.2","6573054","","","","0"
"2024-10","Ontario","2021A000235","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088066","7.1.10.2","5680984","","","","0"
"2024-11","Ontario","2021A000235","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088066","7.1.10.2","5523799","","","","0"
"2024-12","Ontario","2021A000235","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088066","7.1.10.2","4585549","","","","0"
"2025-01","Ontario","2021A000235","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088066","7.1.10.2","5039753","","","","0"
"2025-02","Ontario","2021A000235","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088066","7.1.10.2","6454722","","","","0"
"2018-01","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","5391438","","","","0"
"2018-02","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","5857582","","","","0"
"2018-03","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","6205231","","","","0"
"2018-04","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","5766761","","","","0"
"2018-05","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","5686712","","","","0"
"2018-06","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","6288079","","","","0"
"2018-07","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","4387731","","","","0"
"2018-08","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","5748553","","","","0"
"2018-09","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","5224243","","","","0"
"2018-10","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","6359389","","","","0"
"2018-11","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","6273448","","","","0"
"2018-12","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","5166264","","","","0"
"2019-01","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","5309240","","","","0"
"2019-02","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","5360932","","","","0"
"2019-03","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","6156695","","","","0"
"2019-04","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","5479651","","","","0"
"2019-05","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","6587297","","","","0"
"2019-06","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","6439693","","","","0"
"2019-07","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","4749706","","","","0"
"2019-08","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","6012419","","","","0"
"2019-09","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","5670882","","","","0"
"2019-10","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","6242526","","","","0"
"2019-11","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","5985684","","","","0"
"2019-12","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","5458687","","","","0"
"2020-01","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","4906965","","","","0"
"2020-02","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","5377943","","","","0"
"2020-03","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","4700737","","","","0"
"2020-04","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","329413","","","","0"
"2020-05","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","867137","","","","0"
"2020-06","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","4828831","","","","0"
"2020-07","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","4673132","","","","0"
"2020-08","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","5408157","","","","0"
"2020-09","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","5747824","","","","0"
"2020-10","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","5652395","","","","0"
"2020-11","Ontario","2021A000235","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088443","7.2.10.2","5302688","","","","0"
