"REF_DATE","GEO","DGUID","Trade","North American Product Classification System (NAPCS)","Principal trading partners","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018-07","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","9649","","","","0"
"2018-08","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","7109","","","","0"
"2018-09","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","10258","","","","0"
"2018-10","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","15178","","","","0"
"2018-11","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","10542","","","","0"
"2018-12","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","9222","","","","0"
"2019-01","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","10566","","","","0"
"2019-02","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","6720","","","","0"
"2019-03","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","6459","","","","0"
"2019-04","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","5951","","","","0"
"2019-05","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","8072","","","","0"
"2019-06","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","12708","","","","0"
"2019-07","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","12588","","","","0"
"2019-08","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","6951","","","","0"
"2019-09","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","10864","","","","0"
"2019-10","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","12732","","","","0"
"2019-11","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","10937","","","","0"
"2019-12","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","9645","","","","0"
"2020-01","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","10090","","","","0"
"2020-02","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","9747","","","","0"
"2020-03","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","11932","","","","0"
"2020-04","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","1971","","","","0"
"2020-05","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","5272","","","","0"
"2020-06","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","11259","","","","0"
"2020-07","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","12417","","","","0"
"2020-08","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","10247","","","","0"
"2020-09","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","7763","","","","0"
"2020-10","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","13013","","","","0"
"2020-11","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","13549","","","","0"
"2020-12","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","8212","","","","0"
"2021-01","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","11780","","","","0"
"2021-02","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","10081","","","","0"
"2021-03","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","13916","","","","0"
"2021-04","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","11353","","","","0"
"2021-05","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","9216","","","","0"
"2021-06","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","12749","","","","0"
"2021-07","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","13499","","","","0"
"2021-08","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","9628","","","","0"
"2021-09","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","14520","","","","0"
"2021-10","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","11982","","","","0"
"2021-11","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","12122","","","","0"
"2021-12","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","11062","","","","0"
"2022-01","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","12691","","","","0"
"2022-02","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","9896","","","","0"
"2022-03","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","16156","","","","0"
"2022-04","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","11605","","","","0"
"2022-05","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","11370","","","","0"
"2022-06","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","13181","","","","0"
"2022-07","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","11184","","","","0"
"2022-08","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","10422","","","","0"
"2022-09","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","12182","","","","0"
"2022-10","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","15203","","","","0"
"2022-11","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","12376","","","","0"
"2022-12","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","12220","","","","0"
